time,lat,long,fx,fy,mz,fx_actual,fy_actual,mz_actual,thruster allocation
2026-04-13 22:47:42.311,-5.924048965891165,105.99184703870306,0.1769345269471054,-0.017021842101226314,0.0,0.17706841379785493,-0.015491478875829637,0.0,1
2026-04-13 22:47:42.693,-5.924048949746203,105.99184700197094,0.1765030744422403,-0.016658405534292552,0.0,0.17660868410524477,-0.015451257739439991,0.0,1
2026-04-13 22:47:43.053,-5.924048933896875,105.99184696517088,0.1760894627716913,-0.016344632240744044,0.0,0.176170970497612,-0.015412962760901084,0.0,1
2026-04-13 22:47:43.427,-5.924048918253805,105.99184692835696,0.17568472684365083,-0.016116766679455066,0.0,0.1757495219041572,-0.015376090786714848,0.0,1
2026-04-13 22:47:43.813,-5.924048902758209,105.99184689156398,0.17528573518688303,-0.01594511888196437,0.0,0.17533866198288514,-0.015340145201306386,0.0,1
2026-04-13 22:47:44.203,-5.92404888737138,105.99184685481417,0.17489048797911283,-0.01581027706131733,0.0,0.1749347090256697,-0.015304803896952263,0.0,1
2026-04-13 22:47:44.545,-5.92404887206782,105.9918468181217,0.17449772498420613,-0.01569954002152168,0.0,0.17453531312013743,-0.015269861282959516,0.0,1
2026-04-13 22:47:44.878,-5.924048856830722,105.99184678149558,0.17410670263198055,-0.015604596719657877,0.0,0.17413902029585343,-0.015235190153397998,0.0,1
2026-04-13 22:47:45.201,-5.9240488416489985,105.99184674494153,0.17371700577789934,-0.015520031337680651,0.0,0.17374494070410001,-0.015200712656592646,0.0,1
2026-04-13 22:47:45.514,-5.9240488265153255,105.99184670846313,0.17332840719587664,-0.01544229698119352,0.0,0.1733525405896421,-0.01516638209501131,0.0,1
2026-04-13 22:47:45.856,-5.924048811424857,105.99184667206262,0.17294078210519304,-0.015369082591877706,0.0,0.17296150433237223,-0.015132170855472589,0.0,1
2026-04-13 22:47:46.243,-5.924048796374377,105.99184663574134,0.17255406186305347,1.9167050810179442,0.0,0.004827125662158137,-0.0004223187728539071,0.0,1
2026-04-13 22:47:46.608,-5.924048783360853,105.99184660453412,0.17216820100622227,0.015230668737250454,0.0,0.1702705829241708,-0.011906479031650295,0.0,1
2026-04-13 22:47:46.938,-5.924048771775438,105.99184657708989,0.17483846398208558,0.015719964934189312,0.0,0.17353797809407773,-0.009094740053179758,0.0,1
2026-04-13 22:47:47.291,-5.924048759051378,105.99184654734432,0.17673125795090794,0.01610587839956657,0.0,0.17595425464974326,-0.00614445796771594,0.0,1
2026-04-13 22:47:47.615,-5.924048745271841,105.99184651587132,0.1749478542742475,0.015907019574547182,0.0,0.17461698862755715,-0.003047950874064005,0.0,1
2026-04-13 22:47:47.939,-5.924048730563998,105.99184648321253,0.173447658329838,0.015838467737811026,0.0,0.17344765440859278,0.0,0.0,1
2026-04-13 22:47:48.273,-5.924048715074182,105.9918464498561,0.17223154658569148,0.015871890827266557,0.0,0.17245604502172487,0.0030102314631178222,0.0,1
2026-04-13 22:47:48.650,-5.924048698908948,105.99184641613728,0.17128325185127002,0.015983907636467218,0.0,0.17163212104208322,0.005993525736290333,0.0,1
2026-04-13 22:47:48.988,-5.924048682144109,105.99184638228326,0.1705208516682279,0.016149033300597693,0.0,0.17089780040716915,0.00895637420369615,0.0,1
2026-04-13 22:47:49.323,-5.924048664833216,105.99184634844737,0.16988571418240553,0.016350438246357856,0.0,0.170196826866501,0.011901321505676018,0.0,1
2026-04-13 22:47:49.651,-5.924048647014903,105.99184631473452,0.16933745620316756,0.01657718895912674,0.0,0.1694904423319104,0.014828492280036534,0.0,1
2026-04-13 22:47:49.990,-5.924048628718002,105.99184628121802,0.16884959016741263,0.016822261694567287,0.0,0.16875347350270664,0.017736704780928578,0.0,1
2026-04-13 22:47:50.312,-5.924048609965012,105.99184624795058,0.168404897599722,0.017081088325544714,0.0,0.16834054707021182,0.017693304464020225,0.0,1
2026-04-13 22:47:50.639,-5.924048590850564,105.99184621492016,0.16799224004708946,0.017350671828277278,0.0,0.16796042400487948,0.017653351919931625,0.0,1
2026-04-13 22:47:50.969,-5.92404857151434,105.99184618206942,0.16759771523905148,0.017576792190575525,0.0,0.16759371547169183,0.017614809299985535,0.0,1
2026-04-13 22:47:51.288,-5.9240485520473465,105.99184614936007,0.16721009894721967,0.017723078956644937,0.0,0.16722554111140703,0.017576112615403375,0.0,1
2026-04-13 22:47:51.625,-5.924048532509168,105.99184611676708,0.1668268290152823,0.017817101085863554,0.0,0.16650426572886773,0.02044415315597957,0.0,1
2026-04-13 22:47:52.045,-5.924048512863226,105.99184608432472,0.16644673690433298,-1.847734855973983,0.0,0.0,0.0,0.0,1
2026-04-13 22:47:52.368,-5.924048496037377,105.99184605655782,0.16607562675770748,-0.017966071774803038,0.0,0.1623933683759422,0.017068230795370693,0.0,1
2026-04-13 22:47:52.700,-5.924048481355524,105.99184603221373,0.16873726652883653,-0.0180118398647774,0.0,0.16589165018421442,0.014513638764727024,0.0,1
2026-04-13 22:47:53.022,-5.924048465400218,105.99184600574863,0.17065382798415576,-0.018006361287713667,0.0,0.16857043247807857,0.011787592931130821,0.0,1
2026-04-13 22:47:53.357,-5.924048448603741,105.99184597751236,0.16894335467732868,-0.017974543161383732,0.0,0.1675411791105888,0.008780461135648211,0.0,1
2026-04-13 22:47:53.697,-5.9240484313402035,105.99184594788501,0.16749185674604194,-0.017839444717428706,0.0,0.16666564655500576,0.005820092625540455,0.0,1
2026-04-13 22:47:54.046,-5.924048413925602,105.99184591724156,0.16630554987601354,-0.01763622280396665,0.0,0.16594714540786543,0.0028966181977466555,0.0,1
2026-04-13 22:47:54.431,-5.924048396572747,105.99184588584507,0.16537276947136412,-0.017390067035217796,0.0,0.16537276588765268,0.0,0.0,1
2026-04-13 22:47:54.783,-5.924048379423681,105.9918458538776,0.16461605222208373,-0.017116152059171434,0.0,0.16486458267660364,-0.002877721994983767,0.0,1
2026-04-13 22:47:55.152,-5.924048362573143,105.99184582146499,0.16398018428327013,-0.016823697351320468,0.0,0.16436723987054302,-0.005739830495514015,0.0,1
2026-04-13 22:47:55.485,-5.924048346085222,105.99184578869612,0.1634272422195372,-0.01651825037822948,0.0,0.16384291740306206,-0.008586643452349316,0.0,1
2026-04-13 22:47:55.806,-5.924048330004131,105.99184575563586,0.16293253162640065,-0.016203292346216962,0.0,0.1632672383831063,-0.01141675747495167,0.0,1
2026-04-13 22:47:56.132,-5.92404831436112,105.9918457223335,0.16248007890906302,-0.015881069231970274,0.0,0.16262471251692717,-0.014227818754393589,0.0,1
2026-04-13 22:47:56.460,-5.9240482991789,105.99184568882832,0.16205961088456644,-0.015553088784829219,0.0,0.162178964320643,-0.014188820840431594,0.0,1
2026-04-13 22:47:56.803,-5.924048284391902,105.99184565518446,0.16166458962298158,-0.015220449592988943,0.0,0.1617580600588497,-0.014151996489094933,0.0,1
2026-04-13 22:47:57.136,-5.924048269875545,105.9918456214785,0.16128588009418904,-0.014933226166247909,0.0,0.16135729399444704,-0.0141169340017338,0.0,1
2026-04-13 22:47:57.480,-5.924048255548016,105.99184558775998,0.1609152419444963,-0.014724619011755487,0.0,0.1609713590387854,-0.014083169068255026,0.0,1
2026-04-13 22:47:57.860,-5.924048241355499,105.99184555406069,0.1605498674229084,-0.014567478920907841,0.0,0.160595114790248,-0.01405025196179117,0.0,1
2026-04-13 22:47:58.234,-5.924048227262563,105.99184552040094,0.16018788634240613,-0.014444020741164614,0.0,0.1602251657868401,-0.014017885617910269,0.0,1
2026-04-13 22:47:58.574,-5.924048213245869,105.99184548679376,0.15982815654733748,-0.014342611498305177,0.0,0.15985935975447774,-0.013985881737029164,0.0,1
2026-04-13 22:47:58.916,-5.92404819929003,105.99184545324735,0.15947004242858462,-0.014255681551220409,0.0,0.15949642202147057,-0.013954128799825237,0.0,1
2026-04-13 22:47:59.281,-5.924048185384896,105.99184541976696,0.15911311601175446,-0.014178228341849071,0.0,0.15913548246864506,-0.01392255068073489,0.0,1
2026-04-13 22:47:59.623,-5.924048171523764,105.99184538635588,0.1587572085248538,-0.01410704672935556,0.0,0.1587760990550498,-0.013891108706186057,0.0,1
2026-04-13 22:47:59.935,-5.924048157702198,105.99184535301612,0.158402188034562,1.758565870571289,0.0,0.004513037438668077,-0.0003948396139515299,0.0,1
2026-04-13 22:48:00.252,-5.924048145751428,105.9918453243676,0.15804798339316753,0.013975684227423638,0.0,0.15630640100432933,-0.010930008308596579,0.0,1
2026-04-13 22:48:00.565,-5.924048135112158,105.99184529917112,0.16049774489522067,0.014423462908137077,0.0,0.15930429902918936,-0.008348784542361435,0.0,1
2026-04-13 22:48:00.875,-5.9240481234289035,105.99184527186287,0.16223420666777466,0.014776809438994357,0.0,0.1615212151965345,-0.005640445123905138,0.0,1
2026-04-13 22:48:01.194,-5.924048110777644,105.99184524296956,0.16059776146752103,0.014593915117562039,0.0,0.16029417991161396,-0.0027979453179727627,0.0,1
2026-04-13 22:48:01.510,-5.924048097274843,105.99184521298825,0.15922114943314647,0.014530771062903444,0.0,0.15922114552672562,0.0,0.0,1
2026-04-13 22:48:01.839,-5.924048083054626,105.99184518236687,0.15810517442555827,0.014561322026336015,0.0,0.15831110888982391,0.00276333068453,0.0,1
2026-04-13 22:48:02.148,-5.924048068214666,105.99184515141307,0.1572349131004658,0.01466405508711793,0.0,0.15755485937443842,0.005501936926519493,0.0,1
2026-04-13 22:48:02.462,-5.9240480528244674,105.99184512033534,0.15653521648539842,0.014815581402300933,0.0,0.15688078044880333,0.008221773315512129,0.0,1
2026-04-13 22:48:02.774,-5.9240480369331285,105.99184508927435,0.15595228986982831,0.015000433427404359,0.0,0.15623725721943882,0.010925173304153563,0.0,1
2026-04-13 22:48:03.096,-5.924048020576076,105.99184505832639,0.15544906048287443,0.015208560158335174,0.0,0.15558871675423142,0.013612248888541246,0.0,1
2026-04-13 22:48:03.432,-5.9240480037797525,105.99184502755875,0.1550012568431838,0.015433513594558326,0.0,0.15491208026561082,0.016281915729732116,0.0,1
2026-04-13 22:48:03.749,-5.924047986564795,105.99184499701981,0.15459307397952174,0.0156711036359516,0.0,0.15453305730618921,0.016242078811433976,0.0,1
2026-04-13 22:48:04.057,-5.92404796901806,105.99184496669848,0.15421428941914056,0.015918572996171568,0.0,0.15418413780597034,0.016205405894194183,0.0,1
2026-04-13 22:48:04.365,-5.924047951267763,105.99184493654212,0.15385213212379228,0.016126139943873973,0.0,0.15384751750944387,0.01617002567535286,0.0,1
2026-04-13 22:48:04.680,-5.9240479333974365,105.99184490651558,0.15349631885289222,0.016260425516112564,0.0,0.15350954820536666,0.016134503670104557,0.0,1
2026-04-13 22:48:04.996,-5.924047915461775,105.99184487659586,0.1531444956089253,0.016346739701757106,0.0,0.15284728999926517,0.018767287387758694,0.0,1
2026-04-13 22:48:05.302,-5.9240478974271955,105.99184484681443,0.15279558037247734,0.016401641544331637,0.0,0.152510193276587,0.01872589711468285,0.0,1
2026-04-13 22:48:05.611,-5.924047879272198,105.99184481719251,0.15245490724092425,-1.69459660679275,0.0,0.0,0.0,0.0,1
2026-04-13 22:48:05.923,-5.924047863755855,105.99184479182142,0.15212050713971503,-0.016583857458819965,0.0,0.14873441573779078,0.015632617023807693,0.0,1
2026-04-13 22:48:06.238,-5.924047850239812,105.99184476956479,0.15455655734696547,-0.01659149060516251,0.0,0.1519419839467057,0.013293201108974681,0.0,1
2026-04-13 22:48:06.570,-5.924047835581318,105.99184474535197,0.15631085851582852,-0.01656399256405154,0.0,0.15439762593341091,0.010796533753170093,0.0,1
2026-04-13 22:48:06.887,-5.924047820167924,105.99184471950781,0.15474347999143634,-0.01652012393871229,0.0,0.15345621521022146,0.008042299456348156,0.0,1
2026-04-13 22:48:07.229,-5.92404780433684,105.99184469238344,0.15341339477161575,-0.016386731489087866,0.0,0.1526549983469149,0.005330830009035746,0.0,1
2026-04-13 22:48:07.562,-5.9240477883739535,105.99184466432426,0.15232631149640707,-0.016194267234860577,0.0,0.15199732614435366,0.0026531231967651574,0.0,1
2026-04-13 22:48:07.879,-5.924047772471885,105.99184463557259,0.15147152056222402,-0.015964645115581606,0.0,0.15147151586962918,0.0,0.0,1
2026-04-13 22:48:08.180,-5.924047756759243,105.9918446062961,0.15077808786130664,-0.01571104101048281,0.0,0.15100630896950284,-0.002635824927633299,0.0,1
2026-04-13 22:48:08.486,-5.924047741321829,105.99184457661062,0.15019541141099557,-0.015441380906152477,0.0,0.1505510426540832,-0.005257358257265497,0.0,1
2026-04-13 22:48:08.806,-5.924047726217709,105.99184454659797,0.1496887403576247,-0.015160440630138165,0.0,0.15007107896505098,-0.00786489198316832,0.0,1
2026-04-13 22:48:09.111,-5.924047711486967,105.99184451631784,0.14923544016650706,-0.014871184620462385,0.0,0.149544093462201,-0.010457141700793992,0.0,1
2026-04-13 22:48:09.416,-5.924047697157958,105.99184448581556,0.148820870924205,-0.014575540516273008,0.0,0.14895591246518042,-0.013031953705863183,0.0,1
2026-04-13 22:48:09.731,-5.924047683251306,105.99184445512721,0.1484356307968294,-0.014274800501046243,0.0,0.14854748588499586,-0.01299622101021437,0.0,1
2026-04-13 22:48:10.045,-5.924047669706847,105.99184442431161,0.14807368352216854,-0.013969898047479654,0.0,0.14816181934152722,-0.012962479559759637,0.0,1
2026-04-13 22:48:10.355,-5.924047656410407,105.99184439343902,0.1477267071598421,-0.013706666641015948,0.0,0.14779462334166568,-0.012930354072479685,0.0,1
2026-04-13 22:48:10.666,-5.924047643287004,105.99184436255482,0.1473871754509438,-0.013515506652336595,0.0,0.14744107078947633,-0.01289942223220246,0.0,1
2026-04-13 22:48:10.998,-5.924047630287323,105.99184433168818,0.1470524542272473,-0.013371504892098162,0.0,0.1470963922977006,-0.012869266771610866,0.0,1
2026-04-13 22:48:11.308,-5.924047617378889,105.99184430085776,0.1467208828255599,-0.013258388384317348,0.0,0.14675751454151637,-0.012839618809623645,0.0,1
2026-04-13 22:48:11.620,-5.924047604540314,105.99184427007543,0.146391380493913,-0.013165482633735189,0.0,0.14642245231390855,-0.012810304663132219,0.0,1
2026-04-13 22:48:11.934,-5.924047591757495,105.99184423934878,0.14606333555278048,-0.013085828558146564,0.0,0.14608998303514148,-0.012781217370269458,0.0,1
2026-04-13 22:48:12.243,-5.924047579021131,105.9918442086826,0.14573641705775223,-0.013014887640126746,0.0,0.1457593877981671,-0.012752294034818538,0.0,1
2026-04-13 22:48:12.552,-5.924047566325079,105.99184417807986,0.1454104179254725,-0.012949679731045535,0.0,0.14543019952507014,-0.012723493792756876,0.0,1
2026-04-13 22:48:12.858,-5.924047553665272,105.99184414754247,0.14508521968613322,-0.012888249733631573,0.0,0.1451021384325037,-0.012694792166213383,0.0,1
2026-04-13 22:48:13.161,-5.9240475410390125,105.99184411707157,0.14476078914658538,1.607441966545155,0.0,0.004096470274259679,-0.0003583947094686552,0.0,1
2026-04-13 22:48:13.467,-5.924047530121051,105.99184409088956,0.14443709530116333,0.012772138648448485,0.0,0.14284549596871476,-0.009988730133581713,0.0,1
2026-04-13 22:48:13.777,-5.924047520400755,105.99184406786341,0.14667637886739332,0.013182460943666048,0.0,0.14558565203026855,-0.0076298207183800315,0.0,1
2026-04-13 22:48:14.085,-5.924047509725476,105.99184404290729,0.14826365413077358,0.01350610510607533,0.0,0.14761200085963833,-0.005154724656235076,0.0,1
2026-04-13 22:48:14.387,-5.9240474981649385,105.9918440165025,0.14676788735518173,0.013339351602937026,0.0,0.1464904121786034,-0.0025569996559390152,0.0,1
2026-04-13 22:48:14.694,-5.924047485825779,105.99184398910332,0.14550963096330735,0.01328189573339571,0.0,0.14550962765842368,0.0,0.0,1
2026-04-13 22:48:15.005,-5.92404747283071,105.99184396111913,0.1444896227544294,0.013309975382859083,0.0,0.1446778665662379,0.002525361554589683,0.0,1
