time,lat,long,fx,fy,mz,fx_actual,fy_actual,mz_actual,thruster allocation
2026-04-13 22:25:00.084,-5.9240954023926395,105.9919325613338,1.1380777988428108,-0.08903928853315896,0.0,1.1387747769122605,-0.07963088967115604,0.0,0
2026-04-13 22:25:00.382,-5.92409526170753,105.99193234434416,1.1355321678945973,-0.08907948686657315,0.0,1.1362462360652361,-0.07945407687085469,0.0,0
2026-04-13 22:25:00.677,-5.9240951213348305,105.99193212783639,1.1329922280759612,-0.08911959228203653,0.0,1.13372339782873,-0.07927766283592663,0.0,0
2026-04-13 22:25:00.980,-5.924094981273838,105.99193191180937,1.130457971610918,-0.08915961523508845,0.0,1.1312062552851943,-0.0791016470826498,0.0,0
2026-04-13 22:25:01.276,-5.92409484152385,105.99193169626206,1.127929371237394,-0.08919953696883437,0.0,1.128694779850069,-0.07892602761219705,0.0,0
2026-04-13 22:25:01.586,-5.924094702084163,105.99193148119333,1.125406440810067,-0.08923938225563527,0.0,1.1261889872448072,-0.07875080552391946,0.0,0
2026-04-13 22:25:01.889,-5.924094562954079,105.99193126660214,1.1228891384683013,-0.08927913422893607,0.0,1.1236888345130618,-0.07857597781401665,0.0,0
2026-04-13 22:25:02.203,-5.924094424132898,105.99193105248737,1.12037747145998,-0.08931880235098186,0.0,1.1211943296075098,-0.07840154503859395,0.0,0
2026-04-13 22:25:02.505,-5.924094285619924,105.99193083884799,1.117871411750599,-0.0893583701299268,0.0,1.118705443339991,-0.07822750515661639,0.0,0
2026-04-13 22:25:02.819,-5.924094147414462,105.9919306256829,1.1153709672210894,-0.08939786464847593,0.0,1.1162221856957923,-0.07805385886632323,0.0,0
2026-04-13 22:25:03.117,-5.924094009515818,105.99193041299104,1.1128761024270324,-0.0894372640587118,0.0,1.1137445196907891,-0.07788060358153254,0.0,0
2026-04-13 22:25:03.420,-5.924093871923298,105.99193020077135,1.1103868250300755,-0.08947658048593647,0.0,1.1112724539081686,-0.07770773990243925,0.0,0
2026-04-13 22:25:03.723,-5.924093734636214,105.99192998902274,1.1079031142627598,-0.08951580583821864,0.0,1.108805967048172,-0.07753526633961912,0.0,0
2026-04-13 22:25:04.024,-5.924093597653876,105.99192977774416,1.1054249428286527,-0.08955494447356639,0.0,1.1063450323158481,-0.07736318101938666,0.0,0
2026-04-13 22:25:04.337,-5.9240934609755955,105.99192956693456,1.1029523245861013,-0.08959399727483902,0.0,1.1038896635601467,-0.07719148491015476,0.0,0
2026-04-13 22:25:04.648,-5.924093324600687,105.99192935659288,1.100485232296661,-0.0896329682895943,0.0,1.101439834023932,-0.07702017614088222,0.0,0
2026-04-13 22:25:04.950,-5.924093188528466,105.99192914671804,1.0980236592837886,-0.08967185036882704,0.0,1.0989955364892903,-0.07684925420684334,0.0,0
2026-04-13 22:25:05.251,-5.924093052758249,105.99192893730901,1.0955675781814473,-0.08971063759013143,0.0,1.0965567432614391,-0.07667871717143028,0.0,0
2026-04-13 22:25:05.568,-5.9240929172893555,105.99192872836474,1.0931170035013276,-0.08974935045484508,0.0,1.0941234704341756,-0.07650856616003097,0.0,0
2026-04-13 22:25:05.871,-5.924092782121105,105.99192851988417,1.0906719006000338,-0.08978797098806174,0.0,1.0916956820980583,-0.07633879866161265,0.0,0
2026-04-13 22:25:06.177,-5.9240926472528175,105.99192831186626,1.0882322633024004,-0.08982651079954779,0.0,1.0892733730601758,-0.07616941431305159,0.0,0
2026-04-13 22:25:06.491,-5.924092512683818,105.99192810430995,1.0857980848820872,-0.08986496355224227,0.0,1.086856536112708,-0.07600041261032787,0.0,0
2026-04-13 22:25:06.799,-5.924092378413429,105.99192789721423,1.0833693383784866,-0.08990332293368967,0.0,1.0844451439281955,-0.07583179164251942,0.0,0
2026-04-13 22:25:07.110,-5.924092244440979,105.99192769057802,1.0809460380291005,-0.08994161419936186,0.0,1.082039212742254,-0.07566355254493107,0.0,0
2026-04-13 22:25:07.412,-5.924092110765795,105.99192748440032,1.0785281431869997,-0.08997980632928089,0.0,1.0796386995822675,-0.07549569231262476,0.0,0
2026-04-13 22:25:07.717,-5.924091977387203,105.99192727868007,1.0761156610046885,-0.09001791848992924,0.0,1.0772436131409528,-0.07532821155345451,0.0,0
2026-04-13 22:25:08.021,-5.924091844304536,105.99192707341625,1.073708563982248,-0.09005594368180916,0.0,1.0748539254978318,-0.07516110831503024,0.0,0
2026-04-13 22:25:08.328,-5.924091711517127,105.99192686860782,1.071306860831028,-0.09009389493522756,0.0,1.0724696463979135,-0.07499438327878942,0.0,0
2026-04-13 22:25:08.630,-5.924091579024307,105.99192666425377,1.068910516870509,-0.09013174434511396,0.0,1.0700907390320247,-0.07482803387078388,0.0,0
2026-04-13 22:25:08.927,-5.924091446825412,105.99192646035306,1.0665195398976208,-0.09016952918152679,0.0,1.067717214268708,-0.07466206085101618,0.0,0
2026-04-13 22:25:09.230,-5.924091314919779,105.99192625690466,1.0641339025800567,-0.09020722021915337,0.0,1.0653490424867034,-0.074496462148166,0.0,0
2026-04-13 22:25:09.530,-5.924091183306745,105.99192605390756,1.0617535995833174,-0.09024482777270833,0.0,1.0629862192459263,-0.07433123745175244,0.0,0
2026-04-13 22:25:09.838,-5.9240910519856484,105.99192585136075,1.059378616979895,-0.09028235327257172,0.0,1.060628730821362,-0.07416638580202893,0.0,0
2026-04-13 22:25:10.148,-5.924090920955832,105.99192564926318,1.0570089491225747,-0.09031979857897497,0.0,1.0582765717561469,-0.0740019068174144,0.0,0
2026-04-13 22:25:10.452,-5.924090790216637,105.99192544761387,1.0546445691732513,-0.0903571531243596,0.0,1.055929714474295,-0.07383779856960809,0.0,0
2026-04-13 22:25:10.755,-5.924090659767407,105.9919252464118,1.0522854846643985,-0.09039442983004871,0.0,1.0535881675580794,-0.07367406165874098,0.0,0
2026-04-13 22:25:11.061,-5.924090529607487,105.99192504565595,1.0499316762577846,-0.09043163090840779,0.0,1.0512519119768633,-0.07351069475406131,0.0,0
2026-04-13 22:25:11.376,-5.924090399736225,105.99192484534531,1.0475831237860083,-0.09046873800055394,0.0,1.0489209261129768,-0.07334769634391435,0.0,0
2026-04-13 22:25:11.683,-5.924090270152967,105.99192464547889,1.0452398211803287,-0.09050576857136378,0.0,1.0465952054276377,-0.0731850661109175,0.0,0
2026-04-13 22:25:11.986,-5.924090140857064,105.99192444605568,1.0429017625198573,-0.09054272063193933,0.0,1.0442747438659181,-0.07302280363166899,0.0,0
2026-04-13 22:25:12.292,-5.924090011847867,105.99192424707466,1.040568928493265,-0.09057958131233439,0.0,1.0419595211219201,-0.0728609074862421,0.0,0
2026-04-13 22:25:12.607,-5.9240898831247275,105.99192404853487,1.0382413058480677,-0.09061636961563153,0.0,1.0396495256644802,-0.07269937686829935,0.0,0
2026-04-13 22:25:12.910,-5.9240897546869995,105.99192385043528,1.0359188958095549,-0.09065307141344314,0.0,1.0373447574862111,-0.07253821177732414,0.0,0
2026-04-13 22:25:13.216,-5.924089626534039,105.9919236527749,1.0336016718717824,-0.09068969536664101,0.0,1.0336243886156156,-0.09043041634778065,0.0,0
2026-04-13 22:25:13.520,-5.924089499144998,105.9919234552588,1.0312896212676967,-0.09072623144461811,0.0,1.0313331597316284,-0.09022995979488863,0.0,0
2026-04-13 22:25:13.825,-5.924089372834112,105.9919232576962,1.028961562754206,-0.09044336251107293,0.0,1.0289981909696777,-0.09002567649853077,0.0,0
2026-04-13 22:25:14.125,-5.924089247328144,105.99192306025932,1.0266256736857773,-0.08994551687684339,0.0,1.026636743620197,-0.08981907662593788,0.0,0
2026-04-13 22:25:14.440,-5.924089122448479,105.99192286306186,1.024309178207596,-0.08962053668689249,0.0,1.0243096206450883,-0.08961547974698515,0.0,0
2026-04-13 22:25:14.741,-5.92408899807749,105.99192266617743,1.0220080043529618,-0.08940887350513019,0.0,1.0220075493290905,-0.08941407460420714,0.0,0
2026-04-13 22:25:15.038,-5.924088874136766,105.99192246965218,1.0197183612629606,-0.08927147201572061,0.0,1.0211250647628978,-0.07140402037447949,0.0,0
2026-04-13 22:25:15.336,-5.924088750100558,105.9919222738047,1.0174369329757353,-0.08918273686608191,0.0,1.0174515800015593,-0.08901547893667633,0.0,0
2026-04-13 22:25:15.641,-5.924088626095396,105.99192207855039,1.0151830790235514,-0.08944093581590529,0.0,1.015237439561309,-0.08882176674870013,0.0,0
2026-04-13 22:25:15.942,-5.924088502676569,105.99192188354215,1.0129263220560933,-0.08961768182257372,0.0,1.0130134664639174,-0.08862719431469172,0.0,0
2026-04-13 22:25:16.240,-5.924088379735392,105.99192168884355,1.0106471688646186,-0.08942598310614035,0.0,1.0107349905458123,-0.08842785350174069,0.0,0
2026-04-13 22:25:16.554,-5.924088257201291,105.99192149449738,1.008376781264357,-0.08930163884797115,0.0,1.0084711297862847,-0.08822979134948085,0.0,0
2026-04-13 22:25:16.856,-5.92408813502845,105.99192130053245,1.0061148381541882,-0.08922145574568496,0.0,1.006219539348253,-0.08803280271124969,0.0,0
2026-04-13 22:25:17.161,-5.924088013186271,105.99192110696671,1.0038609057812253,-0.08917023009643839,0.0,1.0039784640353486,-0.08783673402726276,0.0,0
2026-04-13 22:25:17.464,-5.924087891654199,105.99192091381113,1.0016135751471467,-0.08913797230168365,0.0,1.001745636041935,-0.08764138689023572,0.0,0
2026-04-13 22:25:17.769,-5.924087770418336,105.9919207210722,0.9993720134686697,-0.08911814863171925,0.0,0.9995196601401722,-0.08744663923354959,0.0,0
2026-04-13 22:25:18.069,-5.924087649469224,105.99192052875364,0.9971357347933754,-0.08910646262463316,0.0,0.9972996797180774,-0.08725241611336679,0.0,0
2026-04-13 22:25:18.372,-5.924087528800357,105.99192033685739,0.9949044857864984,-0.08910010644554038,0.0,0.9950851983977363,-0.08705867410224703,0.0,0
2026-04-13 22:25:18.675,-5.924087408407203,105.99192014538431,0.992678160470821,-0.08909725365623487,0.0,0.9928759514152057,-0.08686539003634675,0.0,0
2026-04-13 22:25:18.973,-5.924087288286542,105.99191995433458,0.9904567064670278,-0.08909668657832379,0.0,0.9906717801645548,-0.08667255003944503,0.0,0
2026-04-13 22:25:19.273,-5.924087168436031,105.99191976370791,0.9882401111347268,-0.08909762132722542,0.0,0.9884726033415855,-0.08648014699834626,0.0,0
2026-04-13 22:25:19.582,-5.924087048853907,105.99191957350382,0.9860283683002831,-0.08909952948421576,0.0,0.9862783683504677,-0.08628817631151155,0.0,0
2026-04-13 22:25:19.881,-5.9240869295388014,105.9919193837216,0.9838215019868555,-0.08910209024303278,0.0,0.9840890707920428,-0.08609663759406438,0.0,0
2026-04-13 22:25:20.182,-5.924086810489602,105.99191919436045,0.9816194939484031,-0.08910505327028498,0.0,0.9819046704201212,-0.08590552732491943,0.0,0
2026-04-13 22:25:20.488,-5.92408669170537,105.99191900541953,0.9794223617875326,-0.08910829417576328,0.0,0.9797251737213389,-0.0857148460715838,0.0,0
2026-04-13 22:25:20.789,-5.924086573185283,105.99191881689796,0.9772301025094534,-0.08911171153825972,0.0,0.9775505687239865,-0.08552459278666864,0.0,0
2026-04-13 22:25:21.096,-5.924086454928597,105.99191862879485,0.9750427182036456,-0.08911523621296018,0.0,0.9753808513442506,-0.08533476711288658,0.0,0
2026-04-13 22:25:21.397,-5.924086336934616,105.99191844110925,0.9728602100073844,-0.08911884180796213,0.0,0.9732160203819012,-0.0851453689452311,0.0,0
2026-04-13 22:25:21.696,-5.924086219202684,105.99191825384024,0.9706825564456569,-0.08912248291294107,0.0,0.97105605045048,-0.08495639606267488,0.0,0
2026-04-13 22:25:21.996,-5.924086101732166,105.9919180669869,0.9685097620943739,-0.08912615113044035,0.0,0.9689009453487287,-0.08476784879756474,0.0,0
2026-04-13 22:25:22.296,-5.924085984522441,105.99191788054829,0.9663418198555336,-0.089129831635341,0.0,0.9667506966991439,-0.08457972641696415,0.0,0
2026-04-13 22:25:22.603,-5.924085867572905,105.99191769452347,0.9641787146582155,-0.0891335210996883,0.0,0.9646052892573854,-0.08439202758716613,0.0,0
2026-04-13 22:25:22.906,-5.9240857508829565,105.99191750891151,0.9620204375871191,-0.08913721109476741,0.0,0.9624647134141426,-0.08420475146746494,0.0,0
2026-04-13 22:25:23.204,-5.924085634452002,105.9919173237115,0.9598669848554673,-0.0891409030429948,0.0,0.9603289655477587,-0.08401789774100667,0.0,0
2026-04-13 22:25:23.500,-5.924085518279453,105.9919171389225,0.9577183459300522,-0.0891445856505514,0.0,0.9581980341715468,-0.08383146540283644,0.0,0
2026-04-13 22:25:23.805,-5.924085402364722,105.99191695454358,0.9555745031602039,-0.08914826394656267,0.0,0.9560719022403021,-0.08364545296169204,0.0,0
2026-04-13 22:25:24.113,-5.924085286707226,105.99191677057382,0.9534354514602927,-0.08915194046787653,0.0,0.95395056494547,-0.08345985999687948,0.0,0
2026-04-13 22:25:24.413,-5.924085171306382,105.99191658701231,0.9513011801246247,-0.08915560384107399,0.0,0.9518340106130909,-0.08327468548705963,0.0,0
2026-04-13 22:25:24.712,-5.924085056161613,105.9919164038581,0.9491716842377103,-0.0891592679470455,0.0,0.9497222356555683,-0.08308992911835845,0.0,0
2026-04-13 22:25:25.019,-5.924084941272338,105.9919162211103,0.9470469315825305,-0.08916291131084664,0.0,0.9476152061174103,-0.08290558792005537,0.0,0
2026-04-13 22:25:25.321,-5.924084826637982,105.99191603876797,0.944926945120792,-0.08916656418146954,0.0,0.9455129475933014,-0.0827216641313951,0.0,0
2026-04-13 22:25:25.619,-5.924084712257969,105.99191585683022,0.9428116786276681,-0.08917019211054235,0.0,0.9434154110153435,-0.08253815345949282,0.0,0
2026-04-13 22:25:25.923,-5.924084598131726,105.99191567529611,0.9407011555459226,-0.08917382323209819,0.0,0.9413226222657594,-0.08235505816874962,0.0,0
2026-04-13 22:25:26.227,-5.92408448425868,105.99191549416476,0.9385953363564963,-0.08917744005318652,0.0,0.9392345405078537,-0.08217237468641758,0.0,0
2026-04-13 22:25:26.524,-5.92408437063826,105.99191531343523,0.9364942301291206,-0.08918105221363487,0.0,0.9371511756408606,-0.08199010387856749,0.0,0
2026-04-13 22:25:26.824,-5.9240842572698975,105.99191513310664,0.934397811742111,-0.08918465764567059,0.0,0.9350725025554668,-0.08180824354841909,0.0,0
2026-04-13 22:25:27.127,-5.9240841441530225,105.99191495317808,0.9323060908856611,-0.08918825502166784,0.0,0.932998530733995,-0.08162679452556808,0.0,0
2026-04-13 22:25:27.424,-5.924084031287068,105.99191477364863,0.9302190345246764,-0.08919183976884577,0.0,0.9309292269792133,-0.08144575390563306,0.0,0
2026-04-13 22:25:27.725,-5.924083918671468,105.99191459451741,0.9281366382761527,-0.08919542021547636,0.0,0.9288645877335913,-0.08126512137737042,0.0,0
2026-04-13 22:25:28.027,-5.924083806305658,105.99191441578351,0.9260589052955868,-0.08919899102198611,0.0,0.9268046156162281,-0.08108489716992164,0.0,0
2026-04-13 22:25:28.330,-5.9240836941890755,105.99191423744605,0.9239858094911719,-0.08920255598366612,0.0,0.9247492851139699,-0.08090507905117501,0.0,0
2026-04-13 22:25:28.629,-5.924083582321157,105.99191405950413,0.9219173542592349,-0.08920611528721978,0.0,0.9226985996115783,-0.08072566731725878,0.0,0
2026-04-13 22:25:28.925,-5.924083470701342,105.99191388195683,0.9198535135184516,-0.08920965978446897,0.0,0.9206525323670075,-0.08054665962854711,0.0,0
2026-04-13 22:25:29.226,-5.924083359329071,105.99191370480331,0.9177942832916006,-0.08921320400296526,0.0,0.918611080830327,-0.08036805576195,0.0,0
2026-04-13 22:25:29.535,-5.924083248203785,105.99191352804263,0.9157396662305617,-0.08921673521778539,0.0,0.9165742464041373,-0.08018985584017906,0.0,0
2026-04-13 22:25:29.843,-5.924083137324927,105.99191335167394,0.9136896229970846,-0.08922025662358386,0.0,0.9145419903879718,-0.08001205647738222,0.0,0
2026-04-13 22:25:30.143,-5.9240830266919415,105.99191317569634,0.9116441774575488,-0.08922377604091918,0.0,0.912514337200401,-0.07983465980990757,0.0,0
2026-04-13 22:25:30.443,-5.924082916304274,105.99191300010895,0.9096032904238143,-0.08922728698409019,0.0,0.9104912473582486,-0.07965766238342478,0.0,0
2026-04-13 22:25:30.743,-5.924082806161369,105.9919128249109,0.9075669715995376,-0.08923078374547172,0.0,0.9084727299232083,-0.07948106499072932,0.0,0
2026-04-13 22:25:31.045,-5.924082696262676,105.9919126501013,0.9055352026941985,-0.08923428154949825,0.0,0.9064587682421444,-0.07930486617486064,0.0,0
2026-04-13 22:25:31.345,-5.9240825866076445,105.99191247567926,0.9035079728994859,-0.08923777069193405,0.0,0.9044493506529815,-0.07912906491551928,0.0,0
2026-04-13 22:25:31.646,-5.924082477195722,105.99191230164394,0.9014852637971071,-0.0892412384326562,0.0,0.9024444576432448,-0.07895365950558494,0.0,0
2026-04-13 22:25:31.956,-5.924082368026363,105.99191212799444,0.8994670922023322,-0.08924472043187742,0.0,0.900444109378668,-0.07877865170933074,0.0,0
2026-04-13 22:25:32.251,-5.924082259099018,105.9919119547299,0.8974534195393278,-0.08924817961000522,0.0,0.8984482639742124,-0.07860403786229055,0.0,0
2026-04-13 22:25:32.553,-5.924082150413142,105.99191178184944,0.8954442485397898,-0.08925163126731434,0.0,0.8964569256373589,-0.0784298183325713,0.0,0
2026-04-13 22:25:32.855,-5.924082041968189,105.99191160935221,0.8934395607192989,-0.08925508248420688,0.0,0.8944700767435795,-0.07825599157822657,0.0,0
2026-04-13 22:25:33.162,-5.924081933763616,105.99191143723733,0.8914393668100433,-0.08925852174571154,0.0,0.8924877267906348,-0.07808255843020277,0.0,0
2026-04-13 22:25:33.464,-5.92408182579888,105.99191126550396,0.8894436271168213,-0.08926195226240555,0.0,0.8905098367447212,-0.07790951547348456,0.0,0
2026-04-13 22:25:33.763,-5.92408171807344,105.9919110941512,0.8874523594157548,-0.08926537902896428,0.0,0.8885364247208314,-0.07773686429292845,0.0,0
2026-04-13 22:25:34.091,-5.9240816105867555,105.99191092317824,0.8854655311900697,-0.08926879402148573,0.0,0.886567457686423,-0.07756460199856147,0.0,0
2026-04-13 22:25:34.393,-5.924081503338288,105.99191075258418,0.8834831529780024,-0.08927220529571335,0.0,0.8846029468882323,-0.07739272957434551,0.0,0
2026-04-13 22:25:34.689,-5.924081396327498,105.99191058236818,0.8815051924949515,-0.08927560401580201,0.0,0.8826428594402919,-0.07722124414313125,0.0,0
2026-04-13 22:25:34.990,-5.924081289553851,105.99191041252939,0.8795316600686558,-0.08927899862754601,0.0,0.8806872064226505,-0.07705014667429737,0.0,0
2026-04-13 22:25:35.288,-5.924081183016812,105.99191024306695,0.8775625382222562,-0.0892823894989982,0.0,0.8787359705503215,-0.07687943565560347,0.0,0
2026-04-13 22:25:35.603,-5.9240810767158445,105.99191007398002,0.8755978086647312,-0.08928576520101461,0.0,0.8767891325404676,-0.07670910940001989,0.0,0
2026-04-13 22:25:35.903,-5.924080970650417,105.99190990526775,0.8736374747155327,-0.0892891403707101,0.0,0.8748466971576698,-0.07653916832439343,0.0,0
2026-04-13 22:25:36.202,-5.924080864819997,105.9919097369293,0.8716815186850039,-0.0892925012067931,0.0,0.8729086454716841,-0.07636961077254238,0.0,0
2026-04-13 22:25:36.503,-5.924080759224054,105.9919095689638,0.8697299440520745,-0.0892958643921542,0.0,0.8709749826199487,-0.07620043719393432,0.0,0
2026-04-13 22:25:36.805,-5.92408065386206,105.99190940137044,0.8677827117479293,-0.08929920684388426,0.0,0.869045667535859,-0.07603164399570692,0.0,0
